d,seed,algorithm,ndcg,gh_list,embedding_cache_key,timestamp,runtime_sec
13,358056291,knnu,0.822,0.234,d13_seed358056291_svd,2026-02-20T23:07:20.573810,12.807248830795288
13,358056291,knnu td,0.609,0.236,d13_seed358056291_svd,2026-02-20T23:07:20.573810,12.807248830795288
13,358056291,knnu mmr,0.606,0.166,d13_seed358056291_svd,2026-02-20T23:07:20.573810,12.807248830795288
13,358056291,knni,0.767,0.241,d13_seed358056291_svd,2026-02-20T23:07:20.573810,12.807248830795288
13,358056291,knni td,0.728,0.24,d13_seed358056291_svd,2026-02-20T23:07:20.573810,12.807248830795288
13,358056291,knni mmr,0.673,0.168,d13_seed358056291_svd,2026-02-20T23:07:20.573810,12.807248830795288
13,358056291,svd,0.777,0.242,d13_seed358056291_svd,2026-02-20T23:07:20.573810,12.807248830795288
13,358056291,svd td,0.685,0.256,d13_seed358056291_svd,2026-02-20T23:07:20.573810,12.807248830795288
13,358056291,svd mmr,0.583,0.231,d13_seed358056291_svd,2026-02-20T23:07:20.573810,12.807248830795288
13,1576296115,knnu,0.822,0.234,d13_seed1576296115_svd,2026-02-20T23:07:30.207048,9.624279022216797
13,1576296115,knnu td,0.609,0.236,d13_seed1576296115_svd,2026-02-20T23:07:30.207048,9.624279022216797
13,1576296115,knnu mmr,0.608,0.166,d13_seed1576296115_svd,2026-02-20T23:07:30.207048,9.624279022216797
13,1576296115,knni,0.767,0.241,d13_seed1576296115_svd,2026-02-20T23:07:30.207048,9.624279022216797
13,1576296115,knni td,0.728,0.24,d13_seed1576296115_svd,2026-02-20T23:07:30.207048,9.624279022216797
13,1576296115,knni mmr,0.679,0.169,d13_seed1576296115_svd,2026-02-20T23:07:30.207048,9.624279022216797
13,1576296115,svd,0.777,0.242,d13_seed1576296115_svd,2026-02-20T23:07:30.207048,9.624279022216797
13,1576296115,svd td,0.685,0.256,d13_seed1576296115_svd,2026-02-20T23:07:30.207048,9.624279022216797
13,1576296115,svd mmr,0.582,0.231,d13_seed1576296115_svd,2026-02-20T23:07:30.207048,9.624279022216797
13,1631363395,knnu,0.822,0.234,d13_seed1631363395_svd,2026-02-20T23:07:40.271400,10.061853647232056
13,1631363395,knnu td,0.609,0.236,d13_seed1631363395_svd,2026-02-20T23:07:40.271400,10.061853647232056
13,1631363395,knnu mmr,0.606,0.166,d13_seed1631363395_svd,2026-02-20T23:07:40.271400,10.061853647232056
13,1631363395,knni,0.767,0.241,d13_seed1631363395_svd,2026-02-20T23:07:40.271400,10.061853647232056
13,1631363395,knni td,0.728,0.24,d13_seed1631363395_svd,2026-02-20T23:07:40.271400,10.061853647232056
13,1631363395,knni mmr,0.673,0.168,d13_seed1631363395_svd,2026-02-20T23:07:40.271400,10.061853647232056
13,1631363395,svd,0.777,0.242,d13_seed1631363395_svd,2026-02-20T23:07:40.271400,10.061853647232056
13,1631363395,svd td,0.685,0.256,d13_seed1631363395_svd,2026-02-20T23:07:40.271400,10.061853647232056
13,1631363395,svd mmr,0.581,0.229,d13_seed1631363395_svd,2026-02-20T23:07:40.271400,10.061853647232056
13,169153558,knnu,0.822,0.234,d13_seed169153558_svd,2026-02-20T23:07:50.610298,10.33544135093689
13,169153558,knnu td,0.609,0.236,d13_seed169153558_svd,2026-02-20T23:07:50.610298,10.33544135093689
13,169153558,knnu mmr,0.609,0.165,d13_seed169153558_svd,2026-02-20T23:07:50.610298,10.33544135093689
13,169153558,knni,0.767,0.241,d13_seed169153558_svd,2026-02-20T23:07:50.610298,10.33544135093689
13,169153558,knni td,0.728,0.24,d13_seed169153558_svd,2026-02-20T23:07:50.610298,10.33544135093689
13,169153558,knni mmr,0.687,0.168,d13_seed169153558_svd,2026-02-20T23:07:50.610298,10.33544135093689
13,169153558,svd,0.777,0.242,d13_seed169153558_svd,2026-02-20T23:07:50.610298,10.33544135093689
13,169153558,svd td,0.685,0.256,d13_seed169153558_svd,2026-02-20T23:07:50.610298,10.33544135093689
13,169153558,svd mmr,0.583,0.231,d13_seed169153558_svd,2026-02-20T23:07:50.610298,10.33544135093689
13,690066093,knnu,0.822,0.234,d13_seed690066093_svd,2026-02-20T23:08:00.660313,10.051116704940796
13,690066093,knnu td,0.609,0.236,d13_seed690066093_svd,2026-02-20T23:08:00.660313,10.051116704940796
13,690066093,knnu mmr,0.612,0.166,d13_seed690066093_svd,2026-02-20T23:08:00.660313,10.051116704940796
13,690066093,knni,0.767,0.241,d13_seed690066093_svd,2026-02-20T23:08:00.660313,10.051116704940796
13,690066093,knni td,0.728,0.24,d13_seed690066093_svd,2026-02-20T23:08:00.660313,10.051116704940796
13,690066093,knni mmr,0.677,0.168,d13_seed690066093_svd,2026-02-20T23:08:00.660313,10.051116704940796
13,690066093,svd,0.777,0.242,d13_seed690066093_svd,2026-02-20T23:08:00.660313,10.051116704940796
13,690066093,svd td,0.685,0.256,d13_seed690066093_svd,2026-02-20T23:08:00.660313,10.051116704940796
13,690066093,svd mmr,0.579,0.231,d13_seed690066093_svd,2026-02-20T23:08:00.660313,10.051116704940796
13,1098655442,knnu,0.822,0.234,d13_seed1098655442_svd,2026-02-20T23:08:10.595294,9.92756199836731
13,1098655442,knnu td,0.609,0.236,d13_seed1098655442_svd,2026-02-20T23:08:10.595294,9.92756199836731
13,1098655442,knnu mmr,0.607,0.167,d13_seed1098655442_svd,2026-02-20T23:08:10.595294,9.92756199836731
13,1098655442,knni,0.767,0.241,d13_seed1098655442_svd,2026-02-20T23:08:10.595294,9.92756199836731
13,1098655442,knni td,0.728,0.24,d13_seed1098655442_svd,2026-02-20T23:08:10.595294,9.92756199836731
13,1098655442,knni mmr,0.688,0.168,d13_seed1098655442_svd,2026-02-20T23:08:10.595294,9.92756199836731
13,1098655442,svd,0.777,0.242,d13_seed1098655442_svd,2026-02-20T23:08:10.595294,9.92756199836731
13,1098655442,svd td,0.685,0.256,d13_seed1098655442_svd,2026-02-20T23:08:10.595294,9.92756199836731
13,1098655442,svd mmr,0.58,0.23,d13_seed1098655442_svd,2026-02-20T23:08:10.595294,9.92756199836731
13,633259162,knnu,0.822,0.234,d13_seed633259162_svd,2026-02-20T23:08:21.075539,10.47605848312378
13,633259162,knnu td,0.609,0.236,d13_seed633259162_svd,2026-02-20T23:08:21.075539,10.47605848312378
13,633259162,knnu mmr,0.607,0.165,d13_seed633259162_svd,2026-02-20T23:08:21.075539,10.47605848312378
13,633259162,knni,0.767,0.241,d13_seed633259162_svd,2026-02-20T23:08:21.075539,10.47605848312378
13,633259162,knni td,0.728,0.24,d13_seed633259162_svd,2026-02-20T23:08:21.075539,10.47605848312378
13,633259162,knni mmr,0.678,0.168,d13_seed633259162_svd,2026-02-20T23:08:21.075539,10.47605848312378
13,633259162,svd,0.777,0.242,d13_seed633259162_svd,2026-02-20T23:08:21.075539,10.47605848312378
13,633259162,svd td,0.685,0.256,d13_seed633259162_svd,2026-02-20T23:08:21.075539,10.47605848312378
13,633259162,svd mmr,0.58,0.23,d13_seed633259162_svd,2026-02-20T23:08:21.075539,10.47605848312378
13,2047321531,knnu,0.822,0.234,d13_seed2047321531_svd,2026-02-20T23:08:31.459207,10.379401683807373
13,2047321531,knnu td,0.609,0.236,d13_seed2047321531_svd,2026-02-20T23:08:31.459207,10.379401683807373
13,2047321531,knnu mmr,0.604,0.165,d13_seed2047321531_svd,2026-02-20T23:08:31.459207,10.379401683807373
13,2047321531,knni,0.767,0.241,d13_seed2047321531_svd,2026-02-20T23:08:31.459207,10.379401683807373
13,2047321531,knni td,0.728,0.24,d13_seed2047321531_svd,2026-02-20T23:08:31.459207,10.379401683807373
13,2047321531,knni mmr,0.674,0.168,d13_seed2047321531_svd,2026-02-20T23:08:31.459207,10.379401683807373
13,2047321531,svd,0.777,0.242,d13_seed2047321531_svd,2026-02-20T23:08:31.459207,10.379401683807373
13,2047321531,svd td,0.685,0.256,d13_seed2047321531_svd,2026-02-20T23:08:31.459207,10.379401683807373
13,2047321531,svd mmr,0.583,0.23,d13_seed2047321531_svd,2026-02-20T23:08:31.459207,10.379401683807373
13,527024918,knnu,0.822,0.234,d13_seed527024918_svd,2026-02-20T23:08:41.541725,10.079276084899902
13,527024918,knnu td,0.609,0.236,d13_seed527024918_svd,2026-02-20T23:08:41.541725,10.079276084899902
13,527024918,knnu mmr,0.607,0.167,d13_seed527024918_svd,2026-02-20T23:08:41.541725,10.079276084899902
13,527024918,knni,0.767,0.241,d13_seed527024918_svd,2026-02-20T23:08:41.541725,10.079276084899902
13,527024918,knni td,0.728,0.24,d13_seed527024918_svd,2026-02-20T23:08:41.541725,10.079276084899902
13,527024918,knni mmr,0.672,0.169,d13_seed527024918_svd,2026-02-20T23:08:41.541725,10.079276084899902
13,527024918,svd,0.777,0.242,d13_seed527024918_svd,2026-02-20T23:08:41.541725,10.079276084899902
13,527024918,svd td,0.685,0.256,d13_seed527024918_svd,2026-02-20T23:08:41.541725,10.079276084899902
13,527024918,svd mmr,0.581,0.23,d13_seed527024918_svd,2026-02-20T23:08:41.541725,10.079276084899902
13,1317587706,knnu,0.822,0.234,d13_seed1317587706_svd,2026-02-20T23:08:51.873678,10.331952810287476
13,1317587706,knnu td,0.609,0.236,d13_seed1317587706_svd,2026-02-20T23:08:51.873678,10.331952810287476
13,1317587706,knnu mmr,0.603,0.165,d13_seed1317587706_svd,2026-02-20T23:08:51.873678,10.331952810287476
13,1317587706,knni,0.767,0.241,d13_seed1317587706_svd,2026-02-20T23:08:51.873678,10.331952810287476
13,1317587706,knni td,0.728,0.24,d13_seed1317587706_svd,2026-02-20T23:08:51.873678,10.331952810287476
13,1317587706,knni mmr,0.686,0.168,d13_seed1317587706_svd,2026-02-20T23:08:51.873678,10.331952810287476
13,1317587706,svd,0.777,0.242,d13_seed1317587706_svd,2026-02-20T23:08:51.873678,10.331952810287476
13,1317587706,svd td,0.685,0.256,d13_seed1317587706_svd,2026-02-20T23:08:51.873678,10.331952810287476
13,1317587706,svd mmr,0.58,0.23,d13_seed1317587706_svd,2026-02-20T23:08:51.873678,10.331952810287476
13,1036723065,knnu,0.822,0.234,d13_seed1036723065_svd,2026-02-20T23:09:02.051991,10.12160348892212
13,1036723065,knnu td,0.609,0.236,d13_seed1036723065_svd,2026-02-20T23:09:02.051991,10.12160348892212
13,1036723065,knnu mmr,0.61,0.167,d13_seed1036723065_svd,2026-02-20T23:09:02.051991,10.12160348892212
13,1036723065,knni,0.767,0.241,d13_seed1036723065_svd,2026-02-20T23:09:02.051991,10.12160348892212
13,1036723065,knni td,0.728,0.24,d13_seed1036723065_svd,2026-02-20T23:09:02.051991,10.12160348892212
13,1036723065,knni mmr,0.67,0.168,d13_seed1036723065_svd,2026-02-20T23:09:02.051991,10.12160348892212
13,1036723065,svd,0.777,0.242,d13_seed1036723065_svd,2026-02-20T23:09:02.051991,10.12160348892212
13,1036723065,svd td,0.685,0.256,d13_seed1036723065_svd,2026-02-20T23:09:02.051991,10.12160348892212
13,1036723065,svd mmr,0.58,0.23,d13_seed1036723065_svd,2026-02-20T23:09:02.051991,10.12160348892212
13,423235947,knnu,0.822,0.234,d13_seed423235947_svd,2026-02-20T23:09:12.421975,10.366498947143555
13,423235947,knnu td,0.609,0.236,d13_seed423235947_svd,2026-02-20T23:09:12.421975,10.366498947143555
13,423235947,knnu mmr,0.61,0.166,d13_seed423235947_svd,2026-02-20T23:09:12.421975,10.366498947143555
13,423235947,knni,0.767,0.241,d13_seed423235947_svd,2026-02-20T23:09:12.421975,10.366498947143555
13,423235947,knni td,0.728,0.24,d13_seed423235947_svd,2026-02-20T23:09:12.421975,10.366498947143555
13,423235947,knni mmr,0.671,0.168,d13_seed423235947_svd,2026-02-20T23:09:12.421975,10.366498947143555
13,423235947,svd,0.777,0.242,d13_seed423235947_svd,2026-02-20T23:09:12.421975,10.366498947143555
13,423235947,svd td,0.685,0.256,d13_seed423235947_svd,2026-02-20T23:09:12.421975,10.366498947143555
13,423235947,svd mmr,0.578,0.229,d13_seed423235947_svd,2026-02-20T23:09:12.421975,10.366498947143555
13,677482947,knnu,0.822,0.234,d13_seed677482947_svd,2026-02-20T23:09:22.311098,9.887116432189941
13,677482947,knnu td,0.609,0.236,d13_seed677482947_svd,2026-02-20T23:09:22.311098,9.887116432189941
13,677482947,knnu mmr,0.611,0.168,d13_seed677482947_svd,2026-02-20T23:09:22.311098,9.887116432189941
13,677482947,knni,0.767,0.241,d13_seed677482947_svd,2026-02-20T23:09:22.311098,9.887116432189941
13,677482947,knni td,0.728,0.24,d13_seed677482947_svd,2026-02-20T23:09:22.311098,9.887116432189941
13,677482947,knni mmr,0.683,0.168,d13_seed677482947_svd,2026-02-20T23:09:22.311098,9.887116432189941
13,677482947,svd,0.777,0.242,d13_seed677482947_svd,2026-02-20T23:09:22.311098,9.887116432189941
13,677482947,svd td,0.685,0.256,d13_seed677482947_svd,2026-02-20T23:09:22.311098,9.887116432189941
13,677482947,svd mmr,0.58,0.231,d13_seed677482947_svd,2026-02-20T23:09:22.311098,9.887116432189941
13,1492746576,knnu,0.822,0.234,d13_seed1492746576_svd,2026-02-20T23:09:32.344466,10.03508186340332
13,1492746576,knnu td,0.609,0.236,d13_seed1492746576_svd,2026-02-20T23:09:32.344466,10.03508186340332
13,1492746576,knnu mmr,0.605,0.166,d13_seed1492746576_svd,2026-02-20T23:09:32.344466,10.03508186340332
13,1492746576,knni,0.767,0.241,d13_seed1492746576_svd,2026-02-20T23:09:32.344466,10.03508186340332
13,1492746576,knni td,0.728,0.24,d13_seed1492746576_svd,2026-02-20T23:09:32.344466,10.03508186340332
13,1492746576,knni mmr,0.676,0.168,d13_seed1492746576_svd,2026-02-20T23:09:32.344466,10.03508186340332
13,1492746576,svd,0.777,0.242,d13_seed1492746576_svd,2026-02-20T23:09:32.344466,10.03508186340332
13,1492746576,svd td,0.685,0.256,d13_seed1492746576_svd,2026-02-20T23:09:32.344466,10.03508186340332
13,1492746576,svd mmr,0.58,0.23,d13_seed1492746576_svd,2026-02-20T23:09:32.344466,10.03508186340332
13,239209755,knnu,0.822,0.234,d13_seed239209755_svd,2026-02-20T23:09:42.938535,10.587209701538086
13,239209755,knnu td,0.609,0.236,d13_seed239209755_svd,2026-02-20T23:09:42.938535,10.587209701538086
13,239209755,knnu mmr,0.606,0.166,d13_seed239209755_svd,2026-02-20T23:09:42.938535,10.587209701538086
13,239209755,knni,0.767,0.241,d13_seed239209755_svd,2026-02-20T23:09:42.938535,10.587209701538086
13,239209755,knni td,0.728,0.24,d13_seed239209755_svd,2026-02-20T23:09:42.938535,10.587209701538086
13,239209755,knni mmr,0.684,0.167,d13_seed239209755_svd,2026-02-20T23:09:42.938535,10.587209701538086
13,239209755,svd,0.777,0.242,d13_seed239209755_svd,2026-02-20T23:09:42.938535,10.587209701538086
13,239209755,svd td,0.685,0.256,d13_seed239209755_svd,2026-02-20T23:09:42.938535,10.587209701538086
13,239209755,svd mmr,0.583,0.231,d13_seed239209755_svd,2026-02-20T23:09:42.938535,10.587209701538086
13,637016530,knnu,0.822,0.234,d13_seed637016530_svd,2026-02-20T23:09:54.026202,11.08034896850586
13,637016530,knnu td,0.609,0.236,d13_seed637016530_svd,2026-02-20T23:09:54.026202,11.08034896850586
13,637016530,knnu mmr,0.613,0.166,d13_seed637016530_svd,2026-02-20T23:09:54.026202,11.08034896850586
13,637016530,knni,0.767,0.241,d13_seed637016530_svd,2026-02-20T23:09:54.026202,11.08034896850586
13,637016530,knni td,0.728,0.24,d13_seed637016530_svd,2026-02-20T23:09:54.026202,11.08034896850586
13,637016530,knni mmr,0.681,0.167,d13_seed637016530_svd,2026-02-20T23:09:54.026202,11.08034896850586
13,637016530,svd,0.777,0.242,d13_seed637016530_svd,2026-02-20T23:09:54.026202,11.08034896850586
13,637016530,svd td,0.685,0.256,d13_seed637016530_svd,2026-02-20T23:09:54.026202,11.08034896850586
13,637016530,svd mmr,0.581,0.23,d13_seed637016530_svd,2026-02-20T23:09:54.026202,11.08034896850586
13,835817041,knnu,0.822,0.234,d13_seed835817041_svd,2026-02-20T23:10:05.199203,11.170732975006104
13,835817041,knnu td,0.609,0.236,d13_seed835817041_svd,2026-02-20T23:10:05.199203,11.170732975006104
13,835817041,knnu mmr,0.607,0.167,d13_seed835817041_svd,2026-02-20T23:10:05.199203,11.170732975006104
13,835817041,knni,0.767,0.241,d13_seed835817041_svd,2026-02-20T23:10:05.199203,11.170732975006104
13,835817041,knni td,0.728,0.24,d13_seed835817041_svd,2026-02-20T23:10:05.199203,11.170732975006104
13,835817041,knni mmr,0.68,0.168,d13_seed835817041_svd,2026-02-20T23:10:05.199203,11.170732975006104
13,835817041,svd,0.777,0.242,d13_seed835817041_svd,2026-02-20T23:10:05.199203,11.170732975006104
13,835817041,svd td,0.685,0.256,d13_seed835817041_svd,2026-02-20T23:10:05.199203,11.170732975006104
13,835817041,svd mmr,0.58,0.231,d13_seed835817041_svd,2026-02-20T23:10:05.199203,11.170732975006104
13,719958201,knnu,0.822,0.234,d13_seed719958201_svd,2026-02-20T23:10:16.235309,11.034278631210327
13,719958201,knnu td,0.609,0.236,d13_seed719958201_svd,2026-02-20T23:10:16.235309,11.034278631210327
13,719958201,knnu mmr,0.602,0.166,d13_seed719958201_svd,2026-02-20T23:10:16.235309,11.034278631210327
13,719958201,knni,0.767,0.241,d13_seed719958201_svd,2026-02-20T23:10:16.235309,11.034278631210327
13,719958201,knni td,0.728,0.24,d13_seed719958201_svd,2026-02-20T23:10:16.235309,11.034278631210327
13,719958201,knni mmr,0.681,0.168,d13_seed719958201_svd,2026-02-20T23:10:16.235309,11.034278631210327
13,719958201,svd,0.777,0.242,d13_seed719958201_svd,2026-02-20T23:10:16.235309,11.034278631210327
13,719958201,svd td,0.685,0.256,d13_seed719958201_svd,2026-02-20T23:10:16.235309,11.034278631210327
13,719958201,svd mmr,0.581,0.23,d13_seed719958201_svd,2026-02-20T23:10:16.235309,11.034278631210327
13,2004394224,knnu,0.822,0.234,d13_seed2004394224_svd,2026-02-20T23:10:26.356498,10.117188453674316
13,2004394224,knnu td,0.609,0.236,d13_seed2004394224_svd,2026-02-20T23:10:26.356498,10.117188453674316
13,2004394224,knnu mmr,0.601,0.166,d13_seed2004394224_svd,2026-02-20T23:10:26.356498,10.117188453674316
13,2004394224,knni,0.767,0.241,d13_seed2004394224_svd,2026-02-20T23:10:26.356498,10.117188453674316
13,2004394224,knni td,0.728,0.24,d13_seed2004394224_svd,2026-02-20T23:10:26.356498,10.117188453674316
13,2004394224,knni mmr,0.664,0.169,d13_seed2004394224_svd,2026-02-20T23:10:26.356498,10.117188453674316
13,2004394224,svd,0.777,0.242,d13_seed2004394224_svd,2026-02-20T23:10:26.356498,10.117188453674316
13,2004394224,svd td,0.685,0.256,d13_seed2004394224_svd,2026-02-20T23:10:26.356498,10.117188453674316
13,2004394224,svd mmr,0.582,0.231,d13_seed2004394224_svd,2026-02-20T23:10:26.356498,10.117188453674316
13,1047637579,knnu,0.822,0.234,d13_seed1047637579_svd,2026-02-20T23:10:36.247323,9.890858173370361
13,1047637579,knnu td,0.609,0.236,d13_seed1047637579_svd,2026-02-20T23:10:36.247323,9.890858173370361
13,1047637579,knnu mmr,0.61,0.168,d13_seed1047637579_svd,2026-02-20T23:10:36.247323,9.890858173370361
13,1047637579,knni,0.767,0.241,d13_seed1047637579_svd,2026-02-20T23:10:36.247323,9.890858173370361
13,1047637579,knni td,0.728,0.24,d13_seed1047637579_svd,2026-02-20T23:10:36.247323,9.890858173370361
13,1047637579,knni mmr,0.682,0.168,d13_seed1047637579_svd,2026-02-20T23:10:36.247323,9.890858173370361
13,1047637579,svd,0.777,0.242,d13_seed1047637579_svd,2026-02-20T23:10:36.247323,9.890858173370361
13,1047637579,svd td,0.685,0.256,d13_seed1047637579_svd,2026-02-20T23:10:36.247323,9.890858173370361
13,1047637579,svd mmr,0.58,0.231,d13_seed1047637579_svd,2026-02-20T23:10:36.247323,9.890858173370361
18,358056291,knnu,0.822,0.234,d18_seed358056291_svd,2026-02-20T23:10:46.206695,9.953384637832642
18,358056291,knnu td,0.601,0.236,d18_seed358056291_svd,2026-02-20T23:10:46.206695,9.953384637832642
18,358056291,knnu mmr,0.675,0.163,d18_seed358056291_svd,2026-02-20T23:10:46.206695,9.953384637832642
18,358056291,knni,0.767,0.241,d18_seed358056291_svd,2026-02-20T23:10:46.206695,9.953384637832642
18,358056291,knni td,0.729,0.239,d18_seed358056291_svd,2026-02-20T23:10:46.206695,9.953384637832642
18,358056291,knni mmr,0.698,0.164,d18_seed358056291_svd,2026-02-20T23:10:46.206695,9.953384637832642
18,358056291,svd,0.777,0.242,d18_seed358056291_svd,2026-02-20T23:10:46.206695,9.953384637832642
18,358056291,svd td,0.685,0.255,d18_seed358056291_svd,2026-02-20T23:10:46.206695,9.953384637832642
18,358056291,svd mmr,0.586,0.226,d18_seed358056291_svd,2026-02-20T23:10:46.206695,9.953384637832642
18,1576296115,knnu,0.822,0.234,d18_seed1576296115_svd,2026-02-20T23:10:56.476097,10.269018650054932
18,1576296115,knnu td,0.601,0.236,d18_seed1576296115_svd,2026-02-20T23:10:56.476097,10.269018650054932
18,1576296115,knnu mmr,0.667,0.163,d18_seed1576296115_svd,2026-02-20T23:10:56.476097,10.269018650054932
18,1576296115,knni,0.767,0.241,d18_seed1576296115_svd,2026-02-20T23:10:56.476097,10.269018650054932
18,1576296115,knni td,0.729,0.239,d18_seed1576296115_svd,2026-02-20T23:10:56.476097,10.269018650054932
18,1576296115,knni mmr,0.684,0.164,d18_seed1576296115_svd,2026-02-20T23:10:56.476097,10.269018650054932
18,1576296115,svd,0.777,0.242,d18_seed1576296115_svd,2026-02-20T23:10:56.476097,10.269018650054932
18,1576296115,svd td,0.685,0.255,d18_seed1576296115_svd,2026-02-20T23:10:56.476097,10.269018650054932
18,1576296115,svd mmr,0.586,0.226,d18_seed1576296115_svd,2026-02-20T23:10:56.476097,10.269018650054932
18,1631363395,knnu,0.822,0.234,d18_seed1631363395_svd,2026-02-20T23:11:07.309347,10.833552360534668
18,1631363395,knnu td,0.601,0.236,d18_seed1631363395_svd,2026-02-20T23:11:07.309347,10.833552360534668
18,1631363395,knnu mmr,0.673,0.162,d18_seed1631363395_svd,2026-02-20T23:11:07.309347,10.833552360534668
18,1631363395,knni,0.767,0.241,d18_seed1631363395_svd,2026-02-20T23:11:07.309347,10.833552360534668
18,1631363395,knni td,0.729,0.239,d18_seed1631363395_svd,2026-02-20T23:11:07.309347,10.833552360534668
18,1631363395,knni mmr,0.684,0.164,d18_seed1631363395_svd,2026-02-20T23:11:07.309347,10.833552360534668
18,1631363395,svd,0.777,0.242,d18_seed1631363395_svd,2026-02-20T23:11:07.309347,10.833552360534668
18,1631363395,svd td,0.685,0.255,d18_seed1631363395_svd,2026-02-20T23:11:07.309347,10.833552360534668
18,1631363395,svd mmr,0.586,0.226,d18_seed1631363395_svd,2026-02-20T23:11:07.309347,10.833552360534668
18,169153558,knnu,0.822,0.234,d18_seed169153558_svd,2026-02-20T23:11:18.467498,11.156149864196777
18,169153558,knnu td,0.601,0.236,d18_seed169153558_svd,2026-02-20T23:11:18.467498,11.156149864196777
18,169153558,knnu mmr,0.662,0.164,d18_seed169153558_svd,2026-02-20T23:11:18.467498,11.156149864196777
18,169153558,knni,0.767,0.241,d18_seed169153558_svd,2026-02-20T23:11:18.467498,11.156149864196777
18,169153558,knni td,0.729,0.239,d18_seed169153558_svd,2026-02-20T23:11:18.467498,11.156149864196777
18,169153558,knni mmr,0.692,0.164,d18_seed169153558_svd,2026-02-20T23:11:18.467498,11.156149864196777
18,169153558,svd,0.777,0.242,d18_seed169153558_svd,2026-02-20T23:11:18.467498,11.156149864196777
18,169153558,svd td,0.685,0.255,d18_seed169153558_svd,2026-02-20T23:11:18.467498,11.156149864196777
18,169153558,svd mmr,0.586,0.226,d18_seed169153558_svd,2026-02-20T23:11:18.467498,11.156149864196777
18,690066093,knnu,0.822,0.234,d18_seed690066093_svd,2026-02-20T23:11:29.470588,11.001285552978516
18,690066093,knnu td,0.601,0.236,d18_seed690066093_svd,2026-02-20T23:11:29.470588,11.001285552978516
18,690066093,knnu mmr,0.635,0.163,d18_seed690066093_svd,2026-02-20T23:11:29.470588,11.001285552978516
18,690066093,knni,0.767,0.241,d18_seed690066093_svd,2026-02-20T23:11:29.470588,11.001285552978516
18,690066093,knni td,0.729,0.239,d18_seed690066093_svd,2026-02-20T23:11:29.470588,11.001285552978516
18,690066093,knni mmr,0.689,0.165,d18_seed690066093_svd,2026-02-20T23:11:29.470588,11.001285552978516
18,690066093,svd,0.777,0.242,d18_seed690066093_svd,2026-02-20T23:11:29.470588,11.001285552978516
18,690066093,svd td,0.685,0.255,d18_seed690066093_svd,2026-02-20T23:11:29.470588,11.001285552978516
18,690066093,svd mmr,0.586,0.226,d18_seed690066093_svd,2026-02-20T23:11:29.470588,11.001285552978516
18,1098655442,knnu,0.822,0.234,d18_seed1098655442_svd,2026-02-20T23:11:40.667448,11.1863853931427
18,1098655442,knnu td,0.601,0.236,d18_seed1098655442_svd,2026-02-20T23:11:40.667448,11.1863853931427
18,1098655442,knnu mmr,0.675,0.163,d18_seed1098655442_svd,2026-02-20T23:11:40.667448,11.1863853931427
18,1098655442,knni,0.767,0.241,d18_seed1098655442_svd,2026-02-20T23:11:40.667448,11.1863853931427
18,1098655442,knni td,0.729,0.239,d18_seed1098655442_svd,2026-02-20T23:11:40.667448,11.1863853931427
18,1098655442,knni mmr,0.697,0.164,d18_seed1098655442_svd,2026-02-20T23:11:40.667448,11.1863853931427
18,1098655442,svd,0.777,0.242,d18_seed1098655442_svd,2026-02-20T23:11:40.667448,11.1863853931427
18,1098655442,svd td,0.685,0.255,d18_seed1098655442_svd,2026-02-20T23:11:40.667448,11.1863853931427
18,1098655442,svd mmr,0.586,0.226,d18_seed1098655442_svd,2026-02-20T23:11:40.667448,11.1863853931427
18,633259162,knnu,0.822,0.234,d18_seed633259162_svd,2026-02-20T23:11:51.860213,11.185808658599854
18,633259162,knnu td,0.601,0.236,d18_seed633259162_svd,2026-02-20T23:11:51.860213,11.185808658599854
18,633259162,knnu mmr,0.659,0.162,d18_seed633259162_svd,2026-02-20T23:11:51.860213,11.185808658599854
18,633259162,knni,0.767,0.241,d18_seed633259162_svd,2026-02-20T23:11:51.860213,11.185808658599854
18,633259162,knni td,0.729,0.239,d18_seed633259162_svd,2026-02-20T23:11:51.860213,11.185808658599854
18,633259162,knni mmr,0.691,0.164,d18_seed633259162_svd,2026-02-20T23:11:51.860213,11.185808658599854
18,633259162,svd,0.777,0.242,d18_seed633259162_svd,2026-02-20T23:11:51.860213,11.185808658599854
18,633259162,svd td,0.685,0.255,d18_seed633259162_svd,2026-02-20T23:11:51.860213,11.185808658599854
18,633259162,svd mmr,0.586,0.226,d18_seed633259162_svd,2026-02-20T23:11:51.860213,11.185808658599854
18,2047321531,knnu,0.822,0.234,d18_seed2047321531_svd,2026-02-20T23:12:02.587905,10.725680351257324
18,2047321531,knnu td,0.601,0.236,d18_seed2047321531_svd,2026-02-20T23:12:02.587905,10.725680351257324
18,2047321531,knnu mmr,0.661,0.162,d18_seed2047321531_svd,2026-02-20T23:12:02.587905,10.725680351257324
18,2047321531,knni,0.767,0.241,d18_seed2047321531_svd,2026-02-20T23:12:02.587905,10.725680351257324
18,2047321531,knni td,0.729,0.239,d18_seed2047321531_svd,2026-02-20T23:12:02.587905,10.725680351257324
18,2047321531,knni mmr,0.683,0.165,d18_seed2047321531_svd,2026-02-20T23:12:02.587905,10.725680351257324
18,2047321531,svd,0.777,0.242,d18_seed2047321531_svd,2026-02-20T23:12:02.587905,10.725680351257324
18,2047321531,svd td,0.685,0.255,d18_seed2047321531_svd,2026-02-20T23:12:02.587905,10.725680351257324
